user_id,education_level,field_of_study,analytical_score,creative_score,social_score,linguistic_score,hands_on_score,simulation_id,simulation_categoria,simulation_nivel_dificultad,simulation_duracion_horas,simulation_industria,label,engagement_probability,source_dataset,sample_type,education_level_encoded,field_of_study_encoded,simulation_categoria_encoded,simulation_nivel_dificultad_encoded,simulation_industria_encoded
cp_4775,Master's,Arts,75,69,68,79,45,sim_language_teacher,Education,Lower-Intermediate,6.6,Education,0,0.1524560599341788,career_paths,negative,2,0,2,3,2
cp_4776,PhD,Business,46,60,47,42,47,sim_data_entry_operator,Other,Beginner,3.1,General,1,0.567,career_paths,positive,3,1,6,1,4
cp_4776,PhD,Business,46,60,47,42,47,sim_embedded_systems_engineer,STEM,Upper-Intermediate,9.3,Technology,0,0.2450016268213935,career_paths,negative,3,1,7,4,7
cp_4776,PhD,Business,46,60,47,42,47,sim_internal_auditor,Finance,Advanced,16.0,Finance & Banking,0,0.1441991578161316,career_paths,negative,3,1,3,0,3
cp_4777,PhD,Arts,64,65,65,82,61,sim_marketing_executive,Business,Expert,18.4,Business & Management,1,0.7445714285714286,career_paths,positive,3,0,0,2,0
cp_4777,PhD,Arts,64,65,65,82,61,sim_backend_developer,STEM,Beginner,4.2,Technology,0,0.14137832095068273,career_paths,negative,3,0,7,1,7
cp_4777,PhD,Arts,64,65,65,82,61,sim_cybersecurity_analyst,STEM,Lower-Intermediate,5.2,Technology,0,0.36309369523115487,career_paths,negative,3,0,7,3,7
cp_4778,Master's,Arts,87,44,36,54,84,sim_software_engineer,STEM,Expert,20.0,Technology,1,0.766,career_paths,positive,2,0,7,2,7
cp_4778,Master's,Arts,87,44,36,54,84,sim_junior_accountant,Finance,Advanced,13.7,Finance & Banking,0,0.3763884103979227,career_paths,negative,2,0,3,0,3
cp_4778,Master's,Arts,87,44,36,54,84,sim_digital_marketer,Other,Beginner,4.3,General,0,0.38926486257637305,career_paths,negative,2,0,6,1,4
cp_4779,Bachelor's,Psychology,77,38,59,53,53,sim_financial_analyst,Finance,Advanced,13.7,Finance & Banking,1,0.6675714285714285,career_paths,positive,0,11,3,0,3
cp_4779,Bachelor's,Psychology,77,38,59,53,53,sim_data_scientist,STEM,Upper-Intermediate,9.9,Technology,0,0.30415073286217365,career_paths,negative,0,11,7,4,7
cp_4779,Bachelor's,Psychology,77,38,59,53,53,sim_research_scientist,STEM,Lower-Intermediate,6.6,Technology,0,0.3313049514387608,career_paths,negative,0,11,7,3,7
cp_4780,Master's,Engineering,42,44,50,47,41,sim_sales_assistant,Other,Beginner,4.1,General,1,0.696,career_paths,positive,2,6,6,1,4
cp_4780,Master's,Engineering,42,44,50,47,41,sim_school_counselor,Education,Lower-Intermediate,6.9,Education,0,0.3507354265727888,career_paths,negative,2,6,2,3,2
cp_4780,Master's,Engineering,42,44,50,47,41,sim_data_scientist,STEM,Upper-Intermediate,9.9,Technology,0,0.29767661773619936,career_paths,negative,2,6,7,4,7
cp_4781,High School,Psychology,55,49,57,46,44,sim_sales_assistant,Other,Beginner,4.1,General,1,0.644,career_paths,positive,1,11,6,1,4
cp_4781,High School,Psychology,55,49,57,46,44,sim_financial_analyst,Finance,Advanced,13.7,Finance & Banking,0,0.19907293141075877,career_paths,negative,1,11,3,0,3
cp_4781,High School,Psychology,55,49,57,46,44,sim_marketing_executive,Business,Expert,18.4,Business & Management,0,0.14691609953005724,career_paths,negative,1,11,0,2,0
cp_4782,Bachelor's,Arts,81,45,45,50,60,sim_junior_accountant,Finance,Advanced,13.7,Finance & Banking,1,0.602,career_paths,positive,0,0,3,0,3
cp_4782,Bachelor's,Arts,81,45,45,50,60,sim_consultant,Business,Upper-Intermediate,12.0,Business & Management,0,0.17118199214744506,career_paths,negative,0,0,0,4,0
cp_4782,Bachelor's,Arts,81,45,45,50,60,sim_biostatistician,Other,Beginner,3.7,General,0,0.35212421542148886,career_paths,negative,0,0,6,1,4
cp_4783,High School,Psychology,62,56,65,90,54,sim_business_analyst,Business,Upper-Intermediate,11.1,Business & Management,1,0.5579999999999999,career_paths,positive,1,11,0,4,0
cp_4783,High School,Psychology,62,56,65,90,54,sim_internal_auditor,Finance,Advanced,16.0,Finance & Banking,0,0.3088291714860524,career_paths,negative,1,11,3,0,3
cp_4783,High School,Psychology,62,56,65,90,54,sim_ai_researcher,STEM,Advanced,15.0,Technology,0,0.23673872905784552,career_paths,negative,1,11,7,0,7
cp_4784,High School,Finance,50,47,90,84,48,sim_marketing_executive,Business,Expert,18.4,Business & Management,1,0.726,career_paths,positive,1,7,0,2,0
cp_4784,High School,Finance,50,47,90,84,48,"sim_para_medical_(physiotherapy,_occupational_theropy,_audio_and_speech_language_theropy,_nursing)",Health,Expert,19.1,Healthcare,0,0.10882152315413582,career_paths,negative,1,7,4,2,5
cp_4784,High School,Finance,50,47,90,84,48,sim_junior_accountant,Finance,Advanced,13.7,Finance & Banking,0,0.17986131113016496,career_paths,negative,1,7,3,0,3
cp_4786,High School,Arts,94,30,40,67,55,sim_financial_analyst,Finance,Advanced,13.7,Finance & Banking,1,0.5057142857142857,career_paths,positive,1,0,3,0,3
cp_4786,High School,Arts,94,30,40,67,55,sim_medical,Health,Upper-Intermediate,10.6,Healthcare,0,0.3186692479377292,career_paths,negative,1,0,4,4,5
cp_4786,High School,Arts,94,30,40,67,55,sim_automation_engineer,STEM,Advanced,12.9,Technology,0,0.2537161705285069,career_paths,negative,1,0,7,0,7
cp_4787,Bachelor's,Engineering,53,50,56,48,46,sim_sales_assistant,Other,Beginner,4.1,General,1,0.602,career_paths,positive,0,6,6,1,4
cp_4787,Bachelor's,Engineering,53,50,56,48,46,sim_consultant,Business,Upper-Intermediate,12.0,Business & Management,0,0.23065974834473502,career_paths,negative,0,6,0,4,0
cp_4787,Bachelor's,Engineering,53,50,56,48,46,sim_medical,Health,Upper-Intermediate,10.6,Healthcare,0,0.19410382023397232,career_paths,negative,0,6,4,4,5
cp_4788,Bachelor's,Psychology,83,46,37,55,71,sim_research_scientist,STEM,Lower-Intermediate,6.6,Technology,0,0.46199999999999997,career_paths,positive,0,11,7,3,7
cp_4788,Bachelor's,Psychology,83,46,37,55,71,sim_pre_primary_teacher_(2020_nep_and_mental_health),Education,Lower-Intermediate,7.1,Education,0,0.2820795491731072,career_paths,negative,0,11,2,3,2
cp_4788,Bachelor's,Psychology,83,46,37,55,71,sim_fashion_designer,Design,Beginner,5.0,Creative & Design,0,0.3899156156115068,career_paths,negative,0,11,1,1,1
cp_4789,High School,Psychology,61,49,69,83,45,sim_marketing_executive,Business,Expert,18.4,Business & Management,1,0.691,career_paths,positive,1,11,0,2,0
cp_4789,High School,Psychology,61,49,69,83,45,sim_chief_financial_officer,Finance,Upper-Intermediate,10.7,Finance & Banking,0,0.3703370929892519,career_paths,negative,1,11,3,4,3
cp_4789,High School,Psychology,61,49,69,83,45,sim_artist,Design,Advanced,14.9,Creative & Design,0,0.10914938142528462,career_paths,negative,1,11,1,0,1
cp_4790,High School,Business,81,45,56,58,62,sim_junior_accountant,Finance,Advanced,13.7,Finance & Banking,1,0.518,career_paths,positive,1,1,3,0,3
cp_4790,High School,Business,81,45,56,58,62,sim_mobile_developer,STEM,Expert,16.9,Technology,0,0.24428614677503377,career_paths,negative,1,1,7,2,7
cp_4790,High School,Business,81,45,56,58,62,sim_fashion_designer,Design,Beginner,5.0,Creative & Design,0,0.19884078941408434,career_paths,negative,1,1,1,1,1
cp_4791,Bachelor's,Finance,53,70,73,76,62,sim_school_counselor,Education,Lower-Intermediate,6.9,Education,0,0.48999999999999994,career_paths,positive,0,7,2,3,2
cp_4791,Bachelor's,Finance,53,70,73,76,62,sim_veterinarian,Other,Beginner,4.6,General,0,0.25318139870194034,career_paths,negative,0,7,6,1,4
cp_4791,Bachelor's,Finance,53,70,73,76,62,sim_full_stack_developer,STEM,Lower-Intermediate,5.6,Technology,0,0.2818641069615144,career_paths,negative,0,7,7,3,7
cp_4792,Master's,Arts,57,73,81,78,59,sim_professor,Education,Lower-Intermediate,5.1,Education,1,0.57,career_paths,positive,2,0,2,3,2
cp_4792,Master's,Arts,57,73,81,78,59,sim_consultant,Business,Upper-Intermediate,12.0,Business & Management,0,0.16000842039926405,career_paths,negative,2,0,0,4,0
cp_4792,Master's,Arts,57,73,81,78,59,sim_junior_accountant,Finance,Advanced,13.7,Finance & Banking,0,0.3344704208644769,career_paths,negative,2,0,3,0,3
cp_4793,Bachelor's,Psychology,90,43,47,55,53,sim_clerk,Finance,Beginner,3.7,Finance & Banking,1,0.5459999999999999,career_paths,positive,0,11,3,1,3
cp_4793,Bachelor's,Psychology,90,43,47,55,53,sim_fashion_designer,Design,Beginner,5.0,Creative & Design,0,0.24252041502578991,career_paths,negative,0,11,1,1,1
cp_4793,Bachelor's,Psychology,90,43,47,55,53,sim_ux_designer,Design,Beginner,3.5,Creative & Design,0,0.3976018164694739,career_paths,negative,0,11,1,1,1
cp_4795,PhD,Commerce,79,33,42,59,64,sim_junior_accountant,Finance,Advanced,13.7,Finance & Banking,0,0.45499999999999996,career_paths,positive,3,2,3,0,3
cp_4795,PhD,Commerce,79,33,42,59,64,sim_deep_learning_engineer,STEM,Lower-Intermediate,6.2,Technology,0,0.10753821572306838,career_paths,negative,3,2,7,3,7
cp_4795,PhD,Commerce,79,33,42,59,64,sim_data_analyst,STEM,Lower-Intermediate,5.1,Technology,0,0.15691575285593756,career_paths,negative,3,2,7,3,7
cp_4796,Bachelor's,Psychology,64,75,86,80,52,sim_professor,Education,Lower-Intermediate,5.1,Education,1,0.605,career_paths,positive,0,11,2,3,2
cp_4796,Bachelor's,Psychology,64,75,86,80,52,sim_ai_specialist,Other,Upper-Intermediate,9.4,General,0,0.3068889401681195,career_paths,negative,0,11,6,4,4
cp_4796,Bachelor's,Psychology,64,75,86,80,52,sim_business_analyst,Business,Upper-Intermediate,11.1,Business & Management,0,0.3085539239576677,career_paths,negative,0,11,0,4,0
cp_4797,High School,Arts,62,59,82,75,66,sim_school_counselor,Education,Lower-Intermediate,6.9,Education,1,0.5619999999999999,career_paths,positive,1,0,2,3,2
cp_4797,High School,Arts,62,59,82,75,66,sim_full_stack_developer,STEM,Lower-Intermediate,5.6,Technology,0,0.27465646732508353,career_paths,negative,1,0,7,3,7
cp_4797,High School,Arts,62,59,82,75,66,sim_medical,Health,Upper-Intermediate,10.6,Healthcare,0,0.3915880086071887,career_paths,negative,1,0,4,4,5
cp_4799,High School,Commerce,94,36,47,57,64,sim_junior_accountant,Finance,Advanced,13.7,Finance & Banking,1,0.5319999999999999,career_paths,positive,1,2,3,0,3
cp_4799,High School,Commerce,94,36,47,57,64,sim_veterinarian,Other,Beginner,4.6,General,0,0.22459450261598007,career_paths,negative,1,2,6,1,4
cp_4799,High School,Commerce,94,36,47,57,64,sim_data_engineer,STEM,Lower-Intermediate,6.0,Technology,0,0.22511104362025586,career_paths,negative,1,2,7,3,7
cp_4800,High School,Finance,85,44,40,65,63,sim_financial_analyst,Finance,Advanced,13.7,Finance & Banking,1,0.6194285714285713,career_paths,positive,1,7,3,0,3
cp_4800,High School,Finance,85,44,40,65,63,sim_physical_therapist,Health,Expert,16.7,Healthcare,0,0.3731429089672521,career_paths,negative,1,7,4,2,5
cp_4800,High School,Finance,85,44,40,65,63,sim_lawyer,Legal,Expert,16.6,Legal Services,0,0.26153253459904324,career_paths,negative,1,7,5,2,6
cp_4801,PhD,Finance,46,45,60,43,47,sim_data_entry_operator,Other,Beginner,3.1,General,1,0.5389999999999999,career_paths,positive,3,7,6,1,4
cp_4801,PhD,Finance,46,45,60,43,47,sim_fashion_designer,Design,Beginner,5.0,Creative & Design,0,0.20611829847568014,career_paths,negative,3,7,1,1,1
cp_4801,PhD,Finance,46,45,60,43,47,sim_data_scientist,STEM,Upper-Intermediate,9.9,Technology,0,0.31568139575015775,career_paths,negative,3,7,7,4,7
cp_4802,Master's,Arts,58,42,43,52,60,sim_sales_assistant,Other,Beginner,4.1,General,1,0.609,career_paths,positive,2,0,6,1,4
cp_4802,Master's,Arts,58,42,43,52,60,sim_nlp_engineer,STEM,Advanced,13.3,Technology,0,0.28590118545625826,career_paths,negative,2,0,7,0,7
cp_4802,Master's,Arts,58,42,43,52,60,sim_clerk,Finance,Beginner,3.7,Finance & Banking,0,0.19192301508597748,career_paths,negative,2,0,3,1,3
cp_4803,Bachelor's,Arts,46,65,85,84,64,sim_professor,Education,Lower-Intermediate,5.1,Education,1,0.773,career_paths,positive,0,0,2,3,2
cp_4803,Bachelor's,Arts,46,65,85,84,64,sim_marketing_executive,Business,Expert,18.4,Business & Management,0,0.18937863942436473,career_paths,negative,0,0,0,2,0
cp_4803,Bachelor's,Arts,46,65,85,84,64,sim_medical,Health,Upper-Intermediate,10.6,Healthcare,0,0.21868383925817644,career_paths,negative,0,0,4,4,5
cp_4804,Bachelor's,Psychology,59,46,70,83,41,sim_marketing_executive,Business,Expert,18.4,Business & Management,1,0.6869999999999999,career_paths,positive,0,11,0,2,0
cp_4804,Bachelor's,Psychology,59,46,70,83,41,sim_embedded_systems_engineer,STEM,Upper-Intermediate,9.3,Technology,0,0.1214860196980581,career_paths,negative,0,11,7,4,7
cp_4804,Bachelor's,Psychology,59,46,70,83,41,sim_research_scientist,STEM,Lower-Intermediate,6.6,Technology,0,0.38278507074629176,career_paths,negative,0,11,7,3,7
cp_4805,High School,Commerce,79,46,37,55,73,sim_software_engineer,STEM,Expert,20.0,Technology,1,0.575,career_paths,positive,1,2,7,2,7
cp_4805,High School,Commerce,79,46,37,55,73,sim_digital_marketer,Other,Beginner,4.3,General,0,0.15490601205899954,career_paths,negative,1,2,6,1,4
cp_4805,High School,Commerce,79,46,37,55,73,sim_psychologist,Health,Upper-Intermediate,8.7,Healthcare,0,0.15814729069831618,career_paths,negative,1,2,4,4,5
cp_4806,High School,Psychology,59,57,65,79,61,sim_business_analyst,Business,Upper-Intermediate,11.1,Business & Management,1,0.6629999999999999,career_paths,positive,1,11,0,4,0
cp_4806,High School,Psychology,59,57,65,79,61,sim_biostatistician,Other,Beginner,3.7,General,0,0.2941115215051233,career_paths,negative,1,11,6,1,4
cp_4806,High School,Psychology,59,57,65,79,61,sim_data_scientist,STEM,Upper-Intermediate,9.9,Technology,0,0.31727411418994345,career_paths,negative,1,11,7,4,7
cp_4807,High School,Finance,86,41,53,54,68,sim_financial_analyst,Finance,Advanced,13.7,Finance & Banking,1,0.7157142857142857,career_paths,positive,1,7,3,0,3
cp_4807,High School,Finance,86,41,53,54,68,sim_ai_researcher,STEM,Advanced,15.0,Technology,0,0.3210506378799618,career_paths,negative,1,7,7,0,7
cp_4807,High School,Finance,86,41,53,54,68,sim_software_engineer,STEM,Expert,20.0,Technology,0,0.21252250705126935,career_paths,negative,1,7,7,2,7
cp_4808,High School,Arts,74,44,42,56,60,sim_research_scientist,STEM,Lower-Intermediate,6.6,Technology,1,0.52,career_paths,positive,1,0,7,3,7
cp_4808,High School,Arts,74,44,42,56,60,sim_pharmacist,Health,Advanced,13.0,Healthcare,0,0.3619986858729777,career_paths,negative,1,0,4,0,5
cp_4808,High School,Arts,74,44,42,56,60,sim_pre_primary_teacher_(2020_nep_and_mental_health),Education,Lower-Intermediate,7.1,Education,0,0.2631997185244134,career_paths,negative,1,0,2,3,2
cp_4809,Bachelor's,Computer Science,83,33,54,48,76,sim_software_engineer,STEM,Expert,20.0,Technology,1,0.687,career_paths,positive,0,3,7,2,7
cp_4809,Bachelor's,Computer Science,83,33,54,48,76,sim_pre_primary_teacher_(2020_nep_and_mental_health),Education,Lower-Intermediate,7.1,Education,0,0.23157626564876668,career_paths,negative,0,3,2,3,2
cp_4809,Bachelor's,Computer Science,83,33,54,48,76,"sim_para_medical_(physiotherapy,_occupational_theropy,_audio_and_speech_language_theropy,_nursing)",Health,Expert,19.1,Healthcare,0,0.3431159382597002,career_paths,negative,0,3,4,2,5
cp_4810,Bachelor's,Engineering,47,67,81,90,53,sim_professor,Education,Lower-Intermediate,5.1,Education,1,0.7639999999999999,career_paths,positive,0,6,2,3,2
cp_4810,Bachelor's,Engineering,47,67,81,90,53,sim_embedded_systems_engineer,STEM,Upper-Intermediate,9.3,Technology,0,0.1730683747671513,career_paths,negative,0,6,7,4,7
cp_4810,Bachelor's,Engineering,47,67,81,90,53,sim_business_analyst,Business,Upper-Intermediate,11.1,Business & Management,0,0.3580556330306558,career_paths,negative,0,6,0,4,0
cp_4812,High School,Psychology,48,71,76,76,61,sim_professor,Education,Lower-Intermediate,5.1,Education,1,0.7609999999999999,career_paths,positive,1,11,2,3,2
cp_4812,High School,Psychology,48,71,76,76,61,sim_backend_developer,STEM,Beginner,4.2,Technology,0,0.2616488183694783,career_paths,negative,1,11,7,1,7
cp_4812,High School,Psychology,48,71,76,76,61,sim_marketing_executive,Business,Expert,18.4,Business & Management,0,0.37001744730194097,career_paths,negative,1,11,0,2,0
cp_4813,PhD,Commerce,74,45,37,47,72,sim_research_scientist,STEM,Lower-Intermediate,6.6,Technology,0,0.477,career_paths,positive,3,2,7,3,7
cp_4813,PhD,Commerce,74,45,37,47,72,sim_database_designer,STEM,Advanced,12.3,Technology,0,0.16048375931672776,career_paths,negative,3,2,7,0,7
cp_4813,PhD,Commerce,74,45,37,47,72,sim_chief_financial_officer,Finance,Upper-Intermediate,10.7,Finance & Banking,0,0.3808189228007278,career_paths,negative,3,2,3,4,3
cp_4814,High School,Psychology,53,50,45,55,54,sim_sales_assistant,Other,Beginner,4.1,General,1,0.616,career_paths,positive,1,11,6,1,4
cp_4814,High School,Psychology,53,50,45,55,54,sim_full_stack_developer,STEM,Lower-Intermediate,5.6,Technology,0,0.3063630225917171,career_paths,negative,1,11,7,3,7
cp_4814,High School,Psychology,53,50,45,55,54,sim_medical,Health,Upper-Intermediate,10.6,Healthcare,0,0.2854985580407157,career_paths,negative,1,11,4,4,5
cp_4815,High School,Computer Science,65,57,76,87,57,sim_marketing_executive,Business,Expert,18.4,Business & Management,1,0.6449999999999999,career_paths,positive,1,3,0,2,0
cp_4815,High School,Computer Science,65,57,76,87,57,sim_database_designer,STEM,Advanced,12.3,Technology,0,0.22662025584490222,career_paths,negative,1,3,7,0,7
cp_4815,High School,Computer Science,65,57,76,87,57,sim_physical_therapist,Health,Expert,16.7,Healthcare,0,0.38689449998971726,career_paths,negative,1,3,4,2,5
cp_4816,PhD,Business,63,46,86,71,42,sim_business_analyst,Business,Upper-Intermediate,11.1,Business & Management,1,0.527,career_paths,positive,3,1,0,4,0
cp_4816,PhD,Business,63,46,86,71,42,sim_front-end_developer,STEM,Advanced,13.3,Technology,0,0.23317588849345386,career_paths,negative,3,1,7,0,7
cp_4816,PhD,Business,63,46,86,71,42,sim_research_scientist,STEM,Lower-Intermediate,6.6,Technology,0,0.2495628857342728,career_paths,negative,3,1,7,3,7
cp_4817,High School,Finance,47,50,51,43,48,sim_data_entry_operator,Other,Beginner,3.1,General,1,0.637,career_paths,positive,1,7,6,1,4
cp_4817,High School,Finance,47,50,51,43,48,sim_medical,Health,Upper-Intermediate,10.6,Healthcare,0,0.3344494325755938,career_paths,negative,1,7,4,4,5
cp_4817,High School,Finance,47,50,51,43,48,sim_research_analyst,STEM,Advanced,14.2,Technology,0,0.18545272888381187,career_paths,negative,1,7,7,0,7
cp_4818,PhD,Business,93,46,53,55,76,sim_research_scientist,STEM,Lower-Intermediate,6.6,Technology,1,0.766,career_paths,positive,3,1,7,3,7
cp_4818,PhD,Business,93,46,53,55,76,sim_school_counselor,Education,Lower-Intermediate,6.9,Education,0,0.18744859384413756,career_paths,negative,3,1,2,3,2
cp_4818,PhD,Business,93,46,53,55,76,sim_actuary,Finance,Advanced,13.1,Finance & Banking,0,0.33258930628636607,career_paths,negative,3,1,3,0,3
cp_4819,High School,Arts,64,64,90,76,49,sim_marketing_executive,Business,Expert,18.4,Business & Management,1,0.5780000000000001,career_paths,positive,1,0,0,2,0
cp_4819,High School,Arts,64,64,90,76,49,sim_data_engineer,STEM,Lower-Intermediate,6.0,Technology,0,0.1385739367570324,career_paths,negative,1,0,7,3,7
cp_4819,High School,Arts,64,64,90,76,49,sim_clerk,Finance,Beginner,3.7,Finance & Banking,0,0.34688935608790705,career_paths,negative,1,0,3,1,3
cp_4820,Master's,Arts,53,68,88,83,53,sim_marketing_executive,Business,Expert,18.4,Business & Management,1,0.5609999999999999,career_paths,positive,2,0,0,2,0
cp_4820,Master's,Arts,53,68,88,83,53,sim_biostatistician,Other,Beginner,3.7,General,0,0.2875525024929545,career_paths,negative,2,0,6,1,4
cp_4820,Master's,Arts,53,68,88,83,53,sim_software_developer,STEM,Advanced,14.2,Technology,0,0.26172512992098135,career_paths,negative,2,0,7,0,7
